nsmoid,analysis_weight,age_r,open_year,rate_spread,pmms,cltv,dti,cu,first_mort_r,duration,i_open,considerations,applications,score_0,score_1,score_2,i_close_first_year,i_refinance,i_married,i_FHA,i_large_loan,i_medium_loan,i_higher_ed,i_open_year2,i_open_year3,i_open_year4,i_open_year5,rate,rate_0,rate_1,rate_2,i_open_0,i_open_1,i_open_2,likelihood_quadrature,likelihood_ghk,likelihood_ghk_pseudo,likelihood_accept_reject,likelihood_accept_reject_pseudo
202825,1713.591902552204,0.48,2013,0.62,4.129999995231628,1.1,0.5,2,2,4.0,1.0,2.0,1.0,7.38,7.29,7.25,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.13244030850498065,0.13233343319013396,0.13668315602734674,0.14,0.1
200235,919.7485803237856,0.57,2013,0.15,3.3499999940395355,0.67,0.25,2,2,4.0,0.0,1.0,1.0,7.62,7.45,7.67,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11845729116226057,0.12046217017018554,0.12449748365176688,0.12,0.08
204052,1208.7694108019639,0.55,2013,0.09,3.5399999991059303,0.89,0.25,2,2,4.0,1.0,3.0,1.0,8.1,8.1,8.19,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,3.63,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10241297346831431,0.10375989104282779,0.10711920255456969,0.1,0.06
201239,919.7485803237856,0.66,2013,0.09,3.4099999964237213,0.8,0.25,2,2,4.0,1.0,2.0,3.0,8.2,8.2,8.14,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10389367656421343,0.10399442390851958,0.10731691004300385,0.1,0.06
204163,919.7485803237856,0.51,2013,0.22,3.4099999964237213,0.76,0.25,2,2,4.0,0.0,2.0,1.0,8.02,7.82,7.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,3.63,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1341644069047396,0.1271468516763547,0.13111086517428516,0.14,0.06
202621,919.7485803237856,0.75,2013,-0.13,3.6299999952316284,0.5,0.25,2,1,1.0,1.0,1.0,1.0,8.2,7.97,8.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,0.0,1.0,1.0,0.73072263506357,0.73072263506357,0.73072263506357,0.73,0.75
200683,1208.7694108019639,0.57,2013,0.37,3.3799999952316284,0.41,1.0,2,2,4.0,0.0,2.0,1.0,6.91,7.6,7.63,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11975006986499445,0.12371543635243894,0.1277432499193208,0.13,0.09
203564,919.7485803237856,0.68,2013,-0.37,3.369999997317791,0.6,0.25,2,2,4.0,1.0,1.0,1.0,8.12,8.25,8.28,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,3.0,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.09978115630869949,0.10107180735401884,0.10429350111687147,0.1,0.06
203577,1208.7694108019639,0.43,2013,-0.04,3.5399999991059303,1.0,0.5,1,2,4.0,1.0,1.0,1.0,6.21,7.21,6.64,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1543067000127879,0.1537396038729389,0.15859987409807247,0.16,0.1
204473,1383.0676217228463,0.6,2013,0.11,4.389999985694885,0.9,0.5,2,2,3.0,0.0,2.0,1.0,6.86,6.82,7.09,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1.0,1.0,0.0,0.09871341860763125,0.10483483441733334,0.10333239795192913,0.11,0.13
201015,919.7485803237856,0.61,2013,0.24,3.5099999979138374,0.75,0.25,2,2,4.0,0.0,3.0,1.0,8.06,8.21,8.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10811022366988908,0.10746515558229193,0.11085487139561245,0.11,0.06
203649,1208.7694108019639,0.37,2013,-0.43,3.809999994933605,0.96,0.25,2,2,4.0,1.0,1.0,1.0,7.81,7.12,7.37,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.12835361751611535,0.1281059009292241,0.13241947908444146,0.14,0.09
203673,1208.7694108019639,0.51,2013,-0.07,3.3199999928474426,1.03,0.25,2,2,4.0,1.0,2.0,1.0,6.78,5.79,6.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.14476761678172714,0.1516172219076073,0.1569716895137943,0.17,0.13
201605,1713.591902552204,0.45,2013,-0.48,3.9799999967217445,0.92,0.5,2,2,4.0,1.0,2.0,2.0,7.17,7.04,6.94,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.14332854925987454,0.14229815173731025,0.14694661719525035,0.16,0.1
203388,1713.591902552204,0.64,2013,0.87,4.509999990463257,0.85,0.25,2,2,4.0,1.0,3.0,1.0,8.2,8.13,8.13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,5.38,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10419142116683927,0.10453673621914678,0.10790588801595796,0.1,0.06
203771,1713.591902552204,0.33,2013,0.93,3.3199999928474426,0.96,0.25,2,2,4.0,1.0,1.0,1.0,6.7,6.82,7.53,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.12301814819202475,0.13111995780379299,0.1357087750104113,0.14,0.1
202303,1208.7694108019639,0.31,2013,0.32,3.4299999997019768,0.9,0.25,2,2,4.0,0.0,2.0,1.0,8.14,7.77,7.69,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11781401063644925,0.11608984001474526,0.11987667372815655,0.11,0.06
201888,919.7485803237856,0.32,2013,0.18,3.5699999928474426,0.89,0.25,2,2,4.0,1.0,1.0,1.0,8.05,7.71,7.72,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1168529913989642,0.11612313533314376,0.11994018996294073,0.11,0.06
200187,1208.7694108019639,0.4,2013,0.32,3.4299999997019768,0.8,0.25,2,2,4.0,1.0,2.0,1.0,7.66,7.92,8.05,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10659240394596561,0.1093346726028193,0.1128901853315507,0.12,0.08
204314,2677.617101449275,0.3,2013,0.07,3.4299999997019768,0.96,1.0,2,2,4.0,0.0,2.0,1.0,7.01,6.97,6.93,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.14368760302033098,0.14384964817141133,0.14857584144233782,0.16,0.1
203628,1713.591902552204,0.24,2013,0.12,3.5099999979138374,0.9,0.25,2,1,4.0,1.0,1.0,1.0,7.41,7.92,7.91,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,3.63,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11087553223986153,0.11344800810561231,0.11708761480863437,0.12,0.09
204415,1713.591902552204,0.32,2013,0.43,4.569999992847443,0.97,0.5,2,2,4.0,1.0,3.0,2.0,6.8,7.25,7.18,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,5.0,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1348575286429972,0.13716364222829325,0.14166093843187122,0.14,0.1
201592,1383.0676217228463,0.27,2013,-0.27,4.399999991059303,0.96,0.25,2,1,4.0,1.0,1.0,1.0,7.74,7.49,7.34,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,4.13,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.12936848394335923,0.12732337496375598,0.13146535517576483,0.14,0.08
203323,1383.0676217228463,0.28,2013,-1.08,4.579999998211861,0.83,0.5,2,2,2.0,0.0,3.0,1.0,8.01,7.93,7.96,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,0.0,1.0,0.06493198348093702,0.0635357740832246,0.06038708886246418,0.06,0.08
203725,2677.617101449275,0.3,2013,-0.56,3.809999994933605,1.0,0.25,2,2,4.0,1.0,1.0,1.0,7.32,7.61,6.84,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.14694059345451968,0.1401466948907677,0.1444724434056658,0.15,0.09
200907,1383.0676217228463,0.29,2013,-0.46,4.459999993443489,0.67,0.25,2,1,4.0,0.0,1.0,1.0,8.06,7.43,7.51,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,4.0,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.12367793304210743,0.12213943088642809,0.12619530536770665,0.12,0.06
201092,1713.591902552204,0.26,2013,0.2,3.4299999997019768,0.82,0.5,2,1,4.0,1.0,3.0,1.0,7.83,7.8,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,3.63,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10811022366988908,0.1103604979909775,0.11400790516738665,0.12,0.07
202719,1383.0676217228463,0.27,2013,-0.13,4.509999990463257,0.94,0.25,2,1,4.0,0.0,2.0,2.0,7.63,7.51,7.88,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,4.38,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11180676422020469,0.11524698006950014,0.1191406141723975,0.12,0.08
202779,2677.617101449275,0.24,2013,-0.28,3.5299999937415123,0.99,0.25,2,1,4.0,0.0,1.0,1.0,6.69,6.56,7.19,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1345107110707269,0.14118965824961646,0.14609966694555804,0.15,0.11
201732,919.7485803237856,0.58,2013,0.12,3.5099999979138374,0.54,0.25,2,2,4.0,1.0,1.0,1.0,8.04,8.17,8.22,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,3.63,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10153089418299734,0.10301059318017756,0.10631318603548559,0.1,0.06
204117,1208.7694108019639,0.59,2013,0.01,3.369999997317791,0.5,0.25,2,2,3.0,0.0,3.0,2.0,7.09,7.36,8.12,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,3.38,3.895689,3.8419178,3.6166666,1.0,1.0,0.0,0.09990142066340711,0.12010225487851472,0.11967540293423198,0.14,0.12
200504,1208.7694108019639,0.39,2013,0.35,3.399999998509884,0.46,0.25,2,2,4.0,1.0,1.0,1.0,8.07,8.15,7.63,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11975006986499445,0.11567677803673866,0.11927319539489342,0.12,0.06
203096,1713.591902552204,0.37,2013,0.23,4.399999991059303,0.84,0.25,1,2,3.0,0.0,3.0,1.0,7.44,7.58,7.64,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,4.63,3.895689,3.8419178,3.6166666,1.0,1.0,0.0,0.09980140036195362,0.10257680057098537,0.1019220076183435,0.11,0.11
202031,1383.0676217228463,0.5,2013,0.6,3.5299999937415123,0.65,0.5,2,2,4.0,1.0,2.0,1.0,7.52,7.43,7.9,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,4.13,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11118541258827849,0.11560052786334898,0.1195388722287544,0.12,0.09
202285,1208.7694108019639,0.43,2013,-0.31,3.809999994933605,0.65,0.25,2,2,4.0,0.0,2.0,1.0,7.45,7.43,7.41,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.12700753751608812,0.12745017334643569,0.13163986776335684,0.14,0.09
202952,1383.0676217228463,0.48,2013,-0.15,3.5299999937415123,0.45,0.25,2,2,4.0,1.0,1.0,1.0,7.55,7.98,8.1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10508780883270666,0.10833008927187569,0.11182250153377052,0.12,0.08
200650,1383.0676217228463,0.49,2013,0.07,3.4299999997019768,0.96,0.25,2,2,4.0,1.0,1.0,1.0,6.74,6.55,6.56,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.15730514923424532,0.15714833514356433,0.1622826728816557,0.17,0.11
201209,1383.0676217228463,0.45,2013,-0.15,4.399999991059303,0.96,0.25,2,2,4.0,1.0,2.0,1.0,6.45,6.31,6.8,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1483987665645625,0.15407064704545356,0.1593338235382751,0.18,0.12
203724,1208.7694108019639,0.57,2013,0.1,4.399999991059303,0.75,0.5,2,2,3.0,0.0,2.0,1.0,7.3,7.2,7.87,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1.0,1.0,0.0,0.09994804882127381,0.1150174420737341,0.11413472851600565,0.13,0.12
204563,2677.617101449275,0.68,2013,-0.39,4.389999985694885,0.77,0.5,2,2,4.0,1.0,1.0,1.0,7.48,7.15,7.25,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,4.0,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.13244030850498065,0.13255456682560046,0.13696334890379752,0.14,0.1
201394,919.7485803237856,0.5,2013,0.24,3.5099999979138374,0.98,0.25,2,2,4.0,0.0,2.0,2.0,7.95,8.08,7.94,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10994901713412071,0.10985353453819052,0.11335692869149332,0.12,0.06
203281,1713.591902552204,0.39,2013,-0.31,3.809999994933605,0.78,0.5,2,2,2.0,0.0,1.0,1.0,6.42,7.36,6.74,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,0.0,1.0,0.061394322980638454,0.07510463582027764,0.07120388306298069,0.06,0.12
202821,919.7485803237856,0.64,2013,0.41,4.219999998807907,0.66,0.25,2,2,4.0,0.0,1.0,1.0,8.04,8.0,8.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,4.63,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10419142116683927,0.1057436679107456,0.10919533471737773,0.1,0.06
201867,1208.7694108019639,0.49,2013,0.31,3.5699999928474426,0.74,0.25,2,2,4.0,1.0,1.0,1.0,7.62,7.37,7.88,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,3.8799999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11180676422020469,0.11590115940781563,0.11987479006582397,0.12,0.08
201980,919.7485803237856,0.64,2013,-0.52,3.399999998509884,0.23,0.5,2,2,4.0,0.0,2.0,1.0,8.19,8.18,8.21,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,2.88,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10182438887771392,0.10263281011230661,0.10593208094472734,0.1,0.06
204111,1208.7694108019639,0.36,2013,-0.16,3.9099999964237213,0.91,0.0,2,2,4.0,1.0,1.0,1.0,8.21,8.21,8.12,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10448969629170662,0.10433483623070774,0.10766100595402431,0.1,0.06
202543,1208.7694108019639,0.62,2013,-0.15,3.5299999937415123,0.79,0.5,2,2,4.0,1.0,3.0,1.0,7.91,8.1,8.14,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10389367656421343,0.10554655175485175,0.10893630064343075,0.11,0.07
204286,919.7485803237856,0.76,2013,-0.18,3.559999994933605,0.35,0.25,1,2,4.0,1.0,3.0,3.0,7.75,7.78,8.25,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10065362997965674,0.10512790027726396,0.10865321534952749,0.11,0.07
202710,919.7485803237856,0.7,2013,1.28,3.3499999940395355,0.97,0.5,2,2,4.0,1.0,1.0,1.0,7.77,7.67,7.43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,4.63,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1263375427422572,0.12414633634028861,0.12814486460984517,0.14,0.08
204501,1713.591902552204,0.45,2013,0.84,3.4099999964237213,1.04,0.25,2,2,4.0,1.0,1.0,1.0,6.55,6.73,6.89,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.14512859293898658,0.14883561386963456,0.15381570657371002,0.17,0.1
203380,919.7485803237856,0.52,2013,-0.13,3.5099999979138374,0.85,0.25,2,2,4.0,1.0,1.0,1.0,7.28,7.97,7.68,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,3.38,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11813539920318446,0.11889836948708052,0.12263247193227349,0.12,0.09
202156,1383.0676217228463,0.64,2013,-0.18,4.309999987483025,0.58,0.25,2,2,4.0,0.0,2.0,1.0,7.29,7.2,7.63,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,4.13,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11975006986499445,0.12410694563562708,0.12834449267762646,0.13,0.1
202880,1713.591902552204,0.53,2013,0.37,3.5099999979138374,0.8,0.25,2,2,3.0,0.0,1.0,1.0,7.14,8.2,8.32,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,3.88,3.895689,3.8419178,3.6166666,1.0,1.0,0.0,0.09971084066528252,0.10954290505168952,0.1100791647128407,0.11,0.1
202610,919.7485803237856,0.63,2013,0.4,3.3499999940395355,0.45,0.25,2,2,4.0,1.0,3.0,1.0,8.31,8.3,8.33,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.09833766957109397,0.09912034451744078,0.10228506776532892,0.1,0.06
202608,919.7485803237856,0.56,2013,0.04,3.589999996125698,0.68,0.5,2,2,4.0,1.0,2.0,1.0,8.07,8.04,8.05,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,3.63,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10659240394596561,0.10718598779859814,0.11065359525087626,0.11,0.06
204148,1208.7694108019639,0.62,2013,-0.18,3.809999994933605,0.79,0.5,2,2,4.0,1.0,2.0,1.0,6.96,7.33,6.99,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,3.6299999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.14154057719133772,0.14045482626882164,0.14495955922589115,0.15,0.09
202624,1713.591902552204,0.41,2013,0.04,4.459999993443489,0.98,0.5,2,2,3.0,0.0,2.0,1.0,6.72,6.86,7.65,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1.0,1.0,0.0,0.09981156440892382,0.11958889925390985,0.11849333402126665,0.13,0.13
201864,919.7485803237856,0.48,2013,-0.03,3.5299999937415123,0.75,0.25,2,2,3.0,0.0,2.0,1.0,7.14,7.85,7.88,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,0.0,0.09995029639951815,0.10572962254749863,0.10566105763503804,0.11,0.11
202145,2677.617101449275,0.5,2013,0.73,3.399999998509884,0.68,0.25,2,2,4.0,0.0,2.0,1.0,6.81,6.74,6.18,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,4.13,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.17193887258023016,0.16480748189504638,0.16990743349519377,0.16,0.11
200764,1208.7694108019639,0.56,2013,0.09,3.4099999964237213,0.9,0.25,2,2,1.0,1.0,3.0,2.0,7.37,7.41,7.51,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,0.0,1.0,1.0,0.7097826918299569,0.7097826918299569,0.7097826918299569,0.71,0.68
200206,1208.7694108019639,0.49,2013,0.29,4.459999993443489,0.93,0.5,2,2,3.0,0.0,2.0,1.0,6.37,6.3,6.26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1.0,1.0,0.0,0.09515246012445747,0.09440304837852352,0.09218970828294447,0.1,0.13
200417,2677.617101449275,0.42,2013,-0.12,4.36999998986721,0.79,0.25,2,2,4.0,0.0,2.0,1.0,6.99,6.69,7.17,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.13520482600472336,0.1394469515469586,0.1442317803550589,0.14,0.1
204164,919.7485803237856,0.51,2013,-0.18,3.4299999997019768,1.03,0.25,2,2,4.0,0.0,1.0,2.0,7.92,7.87,7.77,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11526167866139314,0.1147879367677364,0.11850209737494061,0.12,0.07
201799,1713.591902552204,0.46,2013,0.7,3.9299999997019768,0.98,0.5,2,2,2.0,0.0,1.0,1.0,7.04,7.99,8.16,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,4.63,3.895689,3.8419178,3.6166666,1.0,0.0,1.0,0.06529105708126656,0.07969245627159782,0.07594365430512327,0.08,0.12
201734,1208.7694108019639,0.43,2013,0.98,3.519999995827675,0.99,0.5,2,2,4.0,1.0,2.0,2.0,6.99,7.52,7.83,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1133693324519053,0.1190247541247229,0.1229853828578912,0.12,0.09
202367,1208.7694108019639,0.44,2013,-0.05,3.4299999997019768,0.94,0.5,1,2,4.0,1.0,2.0,2.0,6.42,6.43,6.57,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,3.38,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.15692873192137669,0.15963796808057415,0.1649274330550497,0.18,0.12
202827,919.7485803237856,0.45,2013,0.21,3.5399999991059303,0.8,0.0,2,2,4.0,1.0,4.0,2.0,7.98,8.03,8.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10508780883270666,0.10648927098625945,0.10994075710780982,0.12,0.06
202037,1208.7694108019639,0.82,2013,0.53,4.0999999940395355,0.88,0.25,2,2,4.0,1.0,1.0,2.0,8.11,8.26,7.38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.63,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.12801632932601562,0.12011283066007974,0.12373863680840147,0.13,0.06
204371,2677.617101449275,0.52,2013,0.32,3.9299999997019768,0.71,0.25,2,2,4.0,0.0,1.0,1.0,7.82,7.92,7.57,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.12170473814155033,0.11938657695064016,0.12317043849202225,0.13,0.08
201058,1713.591902552204,0.34,2013,0.61,3.519999995827675,0.99,0.25,2,2,4.0,0.0,1.0,1.0,6.42,6.29,7.43,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,4.13,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1263375427422572,0.13741308732693414,0.14239598067642384,0.16,0.12
200426,1713.591902552204,0.31,2013,0.37,4.129999995231628,1.02,0.25,2,2,4.0,0.0,1.0,1.0,7.01,6.64,6.66,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1535616879934435,0.15240346598006885,0.15738555422840314,0.16,0.1
203955,1383.0676217228463,0.36,2013,-0.15,4.399999991059303,0.88,0.25,2,2,4.0,1.0,2.0,1.0,7.99,7.69,7.75,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11589663778573042,0.11581656414760147,0.11963761038423311,0.12,0.06
204607,919.7485803237856,0.34,2013,-0.04,3.5399999991059303,0.8,0.25,2,2,4.0,1.0,2.0,1.0,7.93,7.61,7.14,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1362497237838845,0.1301849409948851,0.13430146160441855,0.14,0.07
202400,919.7485803237856,0.41,2013,0.24,4.509999990463257,0.8,0.5,2,2,4.0,1.0,1.0,1.0,8.07,7.83,7.84,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11305576459902418,0.11279245730367327,0.11648472116940678,0.11,0.06
203965,1713.591902552204,0.58,2013,0.27,3.9799999967217445,0.7,0.0,2,2,4.0,1.0,2.0,1.0,8.26,8.03,8.17,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1030036557985333,0.10389937323426997,0.10730432860899537,0.1,0.06
203191,1383.0676217228463,0.71,2013,-0.15,3.399999998509884,1.01,0.75,2,2,4.0,1.0,3.0,1.0,6.82,7.17,6.68,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.15281852798746862,0.14971899090365487,0.1544618733768498,0.15,0.1
203412,919.7485803237856,0.77,2013,0.26,4.36999998986721,0.95,0.25,2,2,4.0,0.0,1.0,1.0,8.1,7.82,7.57,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,4.63,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.12170473814155033,0.11866411379068571,0.12247789629059477,0.12,0.06
200786,1208.7694108019639,0.53,2013,-0.83,4.459999993443489,0.49,0.5,2,2,4.0,0.0,1.0,1.0,7.68,6.37,7.36,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,3.6299999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.12869139560200263,0.13206260187732802,0.13674995473454044,0.15,0.11
